Usuario_Id,Edad,Genero
26136,39,F
6515,35,M
25017,37,M
26114,25,F
26111,27,M
26106,39,F
26141,25,F
26023,26,M
26007,35,M
25617,24,M
26144,46,M
26045,29,F
5101,23,M
15152,26,F
22071,38,M
26166,38,M
26147,32,M
26152,34,M
10772,20,M
3272,27,F
25614,33,M
1645,23,M
20422,29,M
25311,36,M
11732,43,M
11066,29,M
12004,54,F
7551,33,M
1626,42,F
26050,22,F
14077,27,F
24764,33,M
16616,33,M
22523,31,F
25735,28,M
24761,61,M
25413,25,F
23650,54,M
14556,27,M
25776,37,M
26221,33,M
26177,39,F
26265,41,M
26117,37,F
26020,32,M
25732,36,M
25655,35,F
25652,45,F
25716,37,M
25121,61,M
25501,28,M
26273,23,F
26276,21,F
4133,25,F
25157,45,M
26304,37,F
26323,25,M
25721,25,M
22325,36,M
26307,30,M
12342,21,F
26342,33,M
26356,27,F
26361,33,F
25330,35,M
25773,32,M
26122,24,M
10734,27,M
4326,59,M
26155,29,F
24351,41,M
26422,25,M
26320,21,M
26350,25,M
25405,55,F
26337,26,M
1766,45,F
25135,33,M
12103,54,M
24500,26,M
26510,33,M
26417,32,F
25424,43,M
25705,35,F
26546,31,M
23706,38,M
26447,34,M
24552,39,M
25630,58,M
26477,30,M
26433,43,M
3724,43,M
26562,50,M
12163,21,F
26557,41,M
16156,25,M
22303,52,M
26513,23,M
25666,53,F
26001,50,M
26607,19,M
26604,37,F
26601,36,M
26565,29,M
25575,27,F
26436,31,F
26444,28,M
16150,22,F
26620,27,M
26372,28,F
23540,28,F
26642,31,M
7513,56,M
26612,66,M
10057,30,F
26353,22,M
16525,52,M
26527,39,M
26502,36,M
26554,30,F
26664,24,F
26650,35,M
25553,41,M
6041,41,M
4240,37,M
26706,38,M
26711,28,M
14727,64,F
24316,31,F
3105,41,M
26736,27,M
26741,28,M
26733,30,F
26653,29,F
26717,26,F
25402,48,F
25410,53,M
3071,25,F
26645,57,M
26714,34,F
2720,29,M
12307,26,M
26725,25,F
23053,36,M
26257,44,F
26540,27,M
25462,32,F
26532,31,M
2222,26,M
2726,26,F
15466,23,M
26615,30,M
26623,50,M
26763,27,M
26675,27,M
2640,26,M
27043,32,M
27046,32,M
27032,39,M
27035,23,M
26747,21,M
26334,30,M
15042,32,M
27073,19,M
26573,23,F
26760,24,F
27040,31,M
27104,27,M
27062,27,F
23045,26,F
1037,53,M
1026,34,M
25504,27,M
10206,39,M
26672,35,M
26626,41,M
27156,30,M
27115,23,M
27027,43,M
4474,35,M
27172,22,F
27161,27,M
27236,21,M
432,30,F
27203,28,M
25071,25,F
27247,25,F
25762,52,M
26551,33,F
27211,42,F
26004,38,M
27107,22,M
26331,33,M
27123,24,M
27131,33,M
27233,27,F
21310,31,M
27206,34,M
27222,20,F
27277,26,M
26312,36,F
27313,26,M
10731,26,F
7752,38,F
4202,40,M
27200,33,M
15364,39,F
25173,44,M
27013,27,F
27112,27,F
17454,71,M
10756,28,M
556,32,M
27316,55,M
11352,32,F
11201,37,M
14146,33,F
1001,35,M
14060,67,M
26700,37,M
7257,46,M
27327,26,F
27244,31,M
27225,18,M
2013,52,M
6030,30,M
26576,29,F
27164,30,F
27134,50,M
11553,34,F
27434,32,F
27464,56,F
26730,47,M
27412,24,M
27346,38,M
4106,27,M
2624,23,M
15067,26,M
27274,36,F
1703,24,M
27437,23,F
27467,29,M
23213,25,F
27503,33,M
27442,31,F
16346,26,F
27511,35,M
27522,25,M
27475,58,M
27461,23,F
27362,33,M
27230,21,M
27214,38,M
24200,42,M
27420,33,M
27453,20,M
27514,25,M
27555,21,M
27560,20,F
27530,21,M
12612,34,M
20650,42,M
25451,44,F
26543,25,M
27712,37,F
27723,24,F
27726,22,M
27426,37,M
27456,30,M
27541,31,F
27016,21,M
5076,35,M
25226,40,M
27506,31,M
27324,22,M
6003,51,M
27734,30,M
27737,27,M
27731,47,M
30011,26,F
26661,21,M
27271,26,M
30030,31,M
30033,28,M
30047,28,M
17617,29,F
10076,37,M
10475,22,F
10676,37,M
30063,29,M
30066,30,F
24602,27,M
24605,26,M
24206,26,M
24354,24,M
26367,51,F
2070,37,M
30000,21,M
26667,25,F
5715,47,M
26235,17,F
27126,35,M
30022,33,M
27517,25,F
30071,46,M
30060,29,M
27651,23,M
5150,34,F
30201,26,M
30017,26,F
30006,30,M
30176,19,M
27742,20,F
23361,48,M
30074,25,F
30157,23,M
30207,24,M
30170,28,M
30237,20,M
30226,35,M
30162,24,F
27756,23,M
27720,19,M
13013,53,M
30303,58,M
30245,25,M
27775,24,M
30322,35,M
25702,25,F
30330,38,M
11311,38,M
27445,34,M
30336,39,F
27772,37,M
30347,24,M
30341,45,M
27120,37,M
25333,31,M
30317,52,M
30052,50,M
30204,38,F
30374,38,M
10335,37,M
30261,46,M
30003,34,M
30333,26,F
30405,24,M
27715,23,F
27054,33,F
1400,36,M
30410,24,M
27065,30,M
30421,22,M
4257,42,M
16415,30,F
6201,36,M
5027,28,M
242,45,F
226,45,M
30476,36,M
15103,33,M
30234,21,M
3727,35,M
4717,34,M
30523,33,M
30534,34,F
30537,31,M
30520,33,M
30220,60,M
7444,48,M
27753,29,M
1615,26,M
5126,34,M
16002,29,F
25550,39,F
30550,31,M
30504,29,F
4367,27,M
12513,32,M
6303,29,F
30603,28,M
26414,30,M
30275,26,M
30553,20,M
10412,21,M
20447,24,M
30355,39,M
30531,53,M
30036,33,M
27750,46,M
30564,21,M
30462,23,F
30630,22,M
30606,33,F
30617,42,M
30622,26,M
30625,26,F
30641,23,M
30710,28,M
30705,29,M
30713,23,F
24775,27,F
30663,60,M
30660,52,M
3113,30,F
30724,80,M
30154,37,F
30732,30,M
12276,25,F
30647,45,F
30644,44,M
30473,27,F
27536,30,F
234,32,M
30215,54,F
30542,60,F
261,33,M
27252,44,M
4777,26,F
30267,35,M
1155,27,M
23100,25,M
26703,30,F
16241,48,M
30402,28,M
31103,28,M
31075,25,M
31111,29,F
27340,25,F
31100,30,M
31064,34,M
27305,48,M
3567,26,M
31160,24,F
30561,20,F
31174,38,M
24720,34,F
30727,54,M
30253,32,F
31270,29,F
31155,26,M
31251,25,M
31106,39,M
31232,31,M
27167,24,F
31337,23,M
31216,32,M
14515,64,M
3014,22,M
31307,27,M
3663,59,M
5362,29,F
31067,34,M
30470,22,F
14572,27,F
24032,38,M
26205,30,F
25234,23,M
31356,26,M
31246,42,M
31326,25,M
30231,31,F
11176,27,F
2112,35,M
13054,32,M
31235,31,M
31224,27,M
31117,24,F
31403,25,M
371,26,F
31136,24,M
31205,36,M
31364,26,M
31163,31,M
31430,67,M
31221,25,F
31444,27,M
31433,37,M
31406,32,M
31400,41,M
23777,48,M
31304,34,F
31455,71,M
31447,27,M
13665,57,M
31315,29,F
31650,27,M
30377,23,M
31730,32,M
31736,27,M
31744,24,F
31361,27,F
31703,27,M
31722,21,F
31752,33,M
31747,34,M
32021,27,M
31774,26,M
32005,37,M
32010,33,F
31516,34,F
32032,29,M
31700,56,M
31771,34,M
32073,22,F
32076,59,M
32051,27,M
32065,19,M
31733,30,F
11030,30,F
32043,29,M
11377,49,M
17413,28,F
17410,30,M
32035,35,M
20604,37,M
14553,33,F
25446,19,M
31656,28,F
31661,29,M
22671,53,M
32222,50,F
32230,55,M
32225,17,M
32115,48,M
6377,53,M
1466,33,F
31177,40,M
31072,26,F
27024,36,M
20337,49,F
32214,44,F
32217,44,F
32070,28,M
32373,36,M
32437,23,M
32503,24,M
14151,23,F
32522,50,M
32517,29,F
30165,21,M
32475,23,M
32442,24,F
32500,43,M
32514,68,M
32453,29,M
32605,37,M
32602,31,M
32624,32,M
32370,56,M
32640,32,M
32616,36,M
32434,26,M
32632,25,M
32651,45,F
32646,29,M
32552,28,M
32610,24,M
32720,29,M
32715,28,F
31171,32,M
23205,31,F
32016,31,M
32426,28,F
32450,31,M
31714,32,M
4072,19,F
32547,27,F
12546,64,F
32643,23,F
16426,27,M
31372,44,M
32734,22,F
33041,24,M
33071,28,M
32726,27,M
32613,26,M
33033,29,M
32560,29,F
33044,34,M
32401,24,F
33074,34,M
3360,50,M
32673,26,M
27266,23,M
33063,35,F
33105,43,F
33110,29,M
13370,19,F
32101,24,F
33124,41,F
33154,32,M
33173,41,M
33204,26,M
33176,27,M
33162,34,M
7441,30,M
33207,66,M
10225,30,F
33215,41,M
33245,24,M
32464,22,F
32737,24,M
32472,55,M
33212,40,M
32445,49,M
32704,43,F
33253,34,F
32211,17,M
12240,52,M
33060,41,F
33272,29,F
13514,33,M
33325,55,M
33314,27,M
33151,35,M
33146,31,F
32365,19,F
32701,28,M
12703,43,M
1276,18,F
25127,44,M
33220,29,M
13434,32,M
32340,36,F
31755,35,M
33250,29,F
33303,26,F
33435,25,M
6355,43,M
33446,38,M
33410,36,F
1447,28,M
33465,34,F
33457,41,F
33462,23,M
33473,60,M
33476,34,M
25457,38,M
33515,28,F
33520,24,M
33507,24,M
22663,26,M
33526,31,M
33542,33,M
33242,21,F
32533,22,M
33531,25,F
13057,29,F
30545,27,M
33017,33,F
33537,21,F
12637,21,M
33545,36,M
33523,23,M
16145,22,M
3212,29,F
31741,33,F
33735,30,M
33743,31,M
33671,28,M
33746,46,F
33716,26,M
6402,42,M
33751,27,M
33512,33,M
33754,30,M
33421,30,F
6410,23,M
33770,28,M
33306,25,M
33776,26,M
33501,24,F
34007,41,M
33534,46,M
12227,30,F
34034,63,M
33674,35,F
2365,24,F
33413,37,M
34015,35,M
33264,28,M
33550,30,M
34067,21,M
34100,25,M
34103,27,F
33757,33,M
33727,25,M
32407,25,F
12152,28,M
27431,30,M
34042,26,F
34037,26,F
10627,42,M
34177,26,M
33234,30,F
34106,54,M
34210,27,F
34216,27,M
32745,27,M
33663,26,M
34251,30,M
34254,24,M
34262,27,F
34331,40,M
34337,37,M
34246,41,M
33424,31,M
34334,31,M
34320,37,M
34155,35,M
34356,29,M
34166,24,F
34117,53,M
34406,19,M
34221,25,M
34364,27,M
34160,29,F
11424,38,M
34152,25,M
34414,29,M
33432,26,M
34447,32,M
34315,32,M
34466,73,M
34433,42,M
34505,33,F
34020,30,F
34474,27,F
34477,22,F
34502,38,M
34163,46,M
17542,32,M
32024,33,F
34111,37,M
34441,33,M
31202,40,M
33157,19,M
34417,27,F
34615,24,M
34436,24,M
34307,25,M
34604,22,F
33201,29,F
34342,43,M
34361,28,M
11740,34,M
34607,25,M
34171,32,F
34455,20,M
34763,25,F
34766,38,M
34741,29,M
2613,21,F
35010,29,F
35013,29,M
21027,57,M
34422,22,F
34323,55,M
35032,32,M
2142,31,M
35057,45,F
35062,49,M
34463,23,F
12675,28,M
35043,27,F
35065,32,F
10511,34,M
35054,33,M
116,38,M
34326,33,F
34372,31,F
12623,33,F
32541,24,F
33732,32,M
35120,37,F
34637,21,F
34645,29,F
35123,39,M
34240,49,M
35126,24,M
34777,34,F
34224,39,M
35137,48,M
27321,31,F
34375,32,M
34243,42,F
34004,28,F
35134,22,F
35263,25,F
35142,18,M
35145,21,M
35305,51,M
2723,27,F
12337,52,M
33710,38,M
33113,32,M
35335,40,M
33237,26,M
2310,38,M
26521,27,F
35340,24,M
35313,33,M
35346,30,M
34771,26,M
35423,35,M
35426,26,F
35327,20,M
34631,26,F
7532,26,F
35274,31,M
35450,26,M
35437,26,M
35434,25,F
11143,30,F
35040,33,M
10376,25,M
34554,21,M
34510,30,M
35016,30,M
34733,32,F
5412,34,M
34562,32,M
13407,27,M
17000,38,F
34411,30,M
34565,21,F
35514,48,F
34026,52,M
35522,59,F
35107,25,M
1631,45,M
35530,26,M
35533,25,M
34576,28,F
35517,34,M
7554,30,M
35453,20,F
34227,25,M
35002,32,M
35563,20,M
35357,38,M
32544,17,F
35172,17,M
35442,32,F
15122,32,M
35024,35,M
35506,19,M
35467,27,M
24115,48,M
31276,31,F
35640,33,M
35332,25,F
35605,32,M
35646,40,M
35662,24,M
35073,41,M
34353,25,M
35164,30,M
35167,28,F
35115,26,M
35241,31,M
35244,28,F
1425,40,M
35635,39,M
34642,31,M
34213,27,M
35500,34,F
35560,25,M
13640,37,F
35574,42,M
36030,54,F
34444,37,M
7007,31,M
36044,44,M
35461,23,M
36003,27,M
36052,42,M
35632,64,M
4513,38,M
36077,25,M
36105,41,M
36066,50,M
36110,45,M
35277,32,M
35351,31,F
36074,36,M
16266,23,F
36063,29,F
35354,20,M
30223,36,M
1667,21,F
35266,22,M
36127,36,M
36124,30,F
36170,37,M
36201,29,M
36173,51,M
30671,29,F
36022,39,F
36157,29,M
36033,23,F
36234,19,M
36242,24,M
36165,39,M
36245,31,M
36017,40,M
36272,19,F
36215,24,M
36303,60,M
36275,22,M
36256,41,M
36162,31,F
36113,27,M
34601,29,M
35233,40,M
36264,20,F
1576,25,M
36311,23,F
36047,57,M
35021,22,F
36427,37,M
36267,31,M
36135,47,M
36261,29,M
36036,34,M
36440,22,M
5070,28,M
36451,55,M
36432,56,M
36465,23,M
13016,31,M
36025,33,M
36462,29,F
26766,32,F
10065,53,F
36237,57,M
36220,33,M
36223,32,F
36504,24,M
36435,27,F
36424,36,M
36512,31,F
36550,27,M
36545,32,M
36507,31,M
36454,26,M
36575,56,M
35566,33,M
34612,39,M
35616,47,M
36317,29,M
36614,39,M
36603,29,M
36250,44,M
36071,25,F
36600,64,M
36617,63,F
36633,27,M
36655,37,M
36660,49,M
36663,29,F
36674,38,F
36526,35,M
36677,22,M
36652,27,F
36641,25,M
36735,53,M
36740,50,F
35571,31,F
33330,34,M
1246,19,F
10244,29,M
36743,24,M
37061,25,M
37064,22,M
37072,23,M
36154,26,M
37067,29,M
37114,38,M
35624,18,F
37147,27,F
37053,32,M
35670,40,F
37125,37,M
37152,23,F
36625,27,F
36116,17,F
35131,27,F
37163,38,F
36537,53,F
36413,29,M
37235,38,M
37227,42,M
37240,24,F
37031,33,F
37254,33,M
37171,34,M
36055,51,F
35464,27,F
35076,31,F
37312,55,M
37320,55,M
37007,25,M
36416,45,M
24445,38,F
21217,40,M
27175,20,F
37205,32,F
31414,51,M
31411,58,M
37262,29,M
36207,51,M
36000,23,F
36561,34,M
21517,30,M
37411,24,F
7747,41,F
37433,38,M
2643,44,F
37447,26,M
37463,50,M
37430,27,M
37455,58,M
37477,29,M
37452,38,M
37042,28,M
37474,25,M
37471,34,M
37466,33,F
36553,34,M
37521,30,M
37532,22,M
37502,32,F
37270,41,M
37524,18,M
37543,29,M
37527,68,M
37546,47,M
37117,26,M
37551,26,M
37557,63,M
37436,23,M
37554,30,M
36470,51,M
37570,30,M
37565,44,F
37612,39,M
37623,26,F
37417,25,M
37626,24,M
37650,26,M
37576,31,F
37562,18,M
37265,33,M
37637,29,F
37406,40,M
37441,23,M
37573,40,M
37122,42,M
37774,22,M
36534,22,M
15623,30,M
37755,27,F
40021,21,M
37304,55,M
40024,49,M
40057,44,M
40070,24,F
37664,33,M
10775,34,M
40076,35,F
40054,33,M
40027,32,M
37604,32,M
40134,21,M
37257,49,F
40126,30,F
37653,33,M
40145,29,M
2115,41,M
37444,26,F
40175,29,M
40065,21,F
40172,25,M
40131,34,M
40062,26,F
36710,52,M
40214,24,M
40051,37,M
37760,28,M
40142,28,M
40233,25,M
15607,28,F
37771,33,M
40217,29,F
40310,39,M
40203,31,M
40313,38,M
40101,49,M
40354,35,M
40362,28,M
40035,32,M
40346,29,F
40365,23,M
40426,40,M
40327,32,M
40431,31,M
40423,33,F
40200,27,M
40404,37,M
40420,27,F
40324,35,M
33762,52,M
40517,38,M
40472,31,M
37505,29,F
40211,27,M
40437,27,F
40555,25,M
40560,25,M
40522,31,M
40525,33,F
40450,32,F
40370,24,M
35673,56,M
40445,26,M
40511,22,F
37656,32,F
37777,51,M
33713,39,F
11724,38,F
40566,31,M
40467,22,F
40610,32,M
40745,26,M
40775,32,F
40571,22,M
4444,28,M
41011,21,M
40434,21,M
41006,41,M
3237,28,M
37516,31,M
41003,28,M
41000,40,F
35475,56,F
41022,35,M
41047,27,M
41052,37,M
41025,20,F
40767,27,F
40772,22,F
36531,45,F
5547,51,M
41151,18,M
41204,32,M
41215,30,M
41220,27,M
41223,25,M
41014,27,F
40613,22,M
41173,24,M
2065,43,M
41157,20,M
41154,50,M
41341,20,M
41347,39,M
4615,30,M
41170,18,M
41033,37,M
41427,21,M
41440,34,M
40120,35,F
41443,37,M
12117,33,M
41063,35,M
41465,28,F
41454,31,M
11550,47,M
41451,20,M
41504,27,M
40335,27,F
41405,17,M
41515,29,M
41457,23,M
41421,39,M
25545,59,F
41520,37,M
454,23,M
3366,24,M
41542,59,M
41550,38,M
30575,46,M
26755,34,M
30173,33,F
41165,35,M
41531,35,F
41424,19,M
41625,28,M
41545,36,M
41410,35,M
41641,24,M
41501,28,M
41677,30,F
40107,26,M
6215,42,F
40764,36,M
41724,20,F
41553,20,M
41732,39,M
41212,39,F
41751,18,M
41746,53,M
37722,21,M
41770,23,M
41757,24,F
41776,21,F
31367,52,M
41765,25,M
40316,39,M
41713,33,M
7631,36,M
42133,32,F
42136,43,M
42141,34,F
41735,17,M
41110,30,M
42171,24,M
41360,49,M
42210,35,M
42216,40,M
42147,32,M
42177,25,M
2731,27,F
41473,26,M
42307,44,M
42312,31,F
42326,33,M
41041,27,F
42331,54,M
42315,22,F
41446,33,M
15342,26,M
42361,29,M
42367,22,M
41727,30,F
42414,30,M
42406,32,M
42400,27,F
41674,24,M
42235,24,F
42543,27,M
42353,27,M
42554,36,M
42570,31,M
41611,22,F
42430,36,M
42345,37,M
41526,42,M
42601,27,M
42612,33,M
42615,22,M
42535,23,F
10200,28,F
42604,24,F
42540,40,M
42650,18,F
42626,26,M
42337,26,F
42607,21,M
42700,24,M
42711,30,M
42714,23,M
42273,27,M
42653,27,M
42730,20,M
42736,26,M
42741,26,M
40357,38,M
42771,35,F
41512,43,F
42463,31,M
42777,29,F
42477,34,M
43005,29,F
43016,24,M
43021,35,M
42763,38,F
42122,38,M
6102,50,M
24222,43,M
25314,38,F
42760,40,M
43107,32,M
43076,49,F
42672,20,M
43120,35,M
42573,39,M
1224,26,F
43115,24,M
43150,25,F
43161,31,M
43145,63,M
43040,31,F
43153,25,F
43222,29,M
43217,23,F
42706,19,M
43236,35,F
43214,36,F
42205,25,F
43255,36,M
43263,19,F
43206,21,F
43233,24,M
43277,36,M
43266,26,M
43313,31,M
42342,35,M
43335,38,M
17052,26,M
43340,37,M
43024,20,F
42747,26,M
43244,27,F
42703,34,F
43271,20,F
43357,48,F
31466,50,M
42425,31,M
14520,24,F
43404,53,M
43013,21,F
43475,25,M
43142,44,F
43310,31,M
43343,21,M
43252,39,M
43547,23,M
43555,38,M
43563,26,M
43571,26,M
43541,55,M
43346,31,M
43506,31,F
43126,30,M
43302,32,M
43610,40,M
43613,27,M
43464,22,F
43640,21,F
43624,21,M
43632,23,F
43635,26,F
43643,33,M
43511,25,F
43646,34,M
43525,31,M
43651,37,F
42645,29,M
43552,36,F
43415,36,M
43701,27,M
43472,27,M
43670,25,M
43745,25,M
43715,23,M
43627,20,F
43753,24,F
44003,23,F
44011,37,F
44006,34,F
43517,20,M
43175,27,M
43560,29,M
44000,30,M
43203,24,M
44033,64,M
44030,19,F
44047,24,M
43407,29,M
43707,33,M
43574,61,M
44063,21,M
44060,32,M
44022,28,M
44041,24,M
44071,25,F
42744,34,M
44066,51,M
44014,22,M
44207,24,F
44220,52,M
43500,51,M
44176,27,M
44204,25,F
43602,36,M
43305,31,F
44231,24,M
43616,33,M
44226,27,F
44261,25,F
43750,37,M
43467,29,M
44017,31,F
43134,22,M
44253,30,M
43761,20,F
43156,50,M
44105,25,F
44237,31,M
44325,25,M
40340,38,M
44330,67,M
44234,52,M
42675,29,F
44333,38,M
44044,25,M
43354,44,M
44360,24,M
43112,32,M
44245,44,M
44377,19,F
44402,30,M
44405,32,F
44322,22,M
43370,34,F
43365,32,M
44223,26,F
44215,47,M
44317,55,M
44272,36,F
44355,40,M
44424,25,M
44446,23,F
44347,18,M
43362,33,F
42623,25,M
44443,46,M
44264,35,F
44336,43,M
43676,56,F
43673,72,M
44212,34,M
44314,20,M
44512,20,F
44341,23,M
44567,30,M
43544,25,F
44600,22,M
44606,44,M
44603,25,M
44614,48,M
44641,21,F
44636,41,M
44633,29,M
44647,21,F
44550,40,M
44660,33,M
44556,36,F
44702,21,F
4436,37,M
44435,62,M
43621,25,M
43274,38,M
44542,24,M
44732,27,M
42664,23,M
44564,25,F
44666,23,F
44575,19,M
44705,33,M
44735,40,M
16335,37,M
44727,52,M
44622,25,F
44713,33,M
44663,26,M
44545,25,M
44724,25,M
2126,30,M
43566,28,F
44716,18,F
45072,38,M
45026,32,M
45141,21,M
45177,31,F
45213,22,F
45210,47,F
44770,24,M
44410,25,M
45202,45,F
45106,24,M
45246,29,F
42026,28,M
45307,25,M
45312,28,M
45334,28,M
44765,23,M
45320,27,M
45345,46,M
45315,25,M
2305,21,F
45020,24,F
45353,25,M
45067,21,F
45361,26,F
45042,39,F
45364,19,F
45367,35,M
44644,19,F
43712,26,F
45045,28,F
45372,32,F
45337,27,M
45400,30,M
45301,31,M
44366,31,M
45023,32,M
45425,31,M
45411,21,M
45257,25,F
45350,34,M
15722,28,F
45447,32,M
1315,31,M
44374,37,M
45466,24,M
45471,22,F
44462,24,F
45433,31,M
44523,20,F
45166,52,M
30272,36,F
45430,35,F
45601,45,M
44165,33,M
45276,28,M
45505,22,M
45444,42,M
45650,43,F
45656,37,M
44537,20,M
45661,30,M
45667,26,M
45474,16,F
45270,37,F
45323,27,F
45562,42,M
45664,24,F
43373,46,M
45001,42,M
45436,39,M
45675,25,M
45406,38,M
45703,40,M
45717,27,M
45653,26,F
3011,23,M
45714,20,M
45620,30,M
45604,40,F
45730,43,M
45615,28,F
45634,32,M
45706,23,M
46005,44,M
45672,40,M
45331,26,F
45725,25,F
46024,24,M
45763,17,M
45265,35,M
46021,37,M
2574,39,M
46062,25,M
46002,20,F
34452,32,M
46107,34,M
46065,41,F
43211,31,F
46043,28,M
46123,27,F
46222,30,M
46225,34,F
46241,29,M
45774,25,F
46247,19,F
46120,38,M
46321,31,M
46332,27,M
45741,40,M
46032,38,M
46327,38,M
46260,21,M
46244,40,M
46145,28,M
46354,28,M
46357,25,M
46365,23,M
46362,40,M
46370,30,M
46373,28,F
46310,24,M
46346,32,M
45733,25,F
46324,41,M
46027,33,M
46412,38,F
46453,32,F
46450,36,M
46461,22,M
46200,55,M
46407,28,M
46442,31,M
46073,25,M
46500,34,M
45513,38,F
46316,25,M
45477,22,F
46010,34,M
46112,25,F
46467,27,M
46472,25,M
46511,17,F
46506,40,M
46514,21,F
45516,26,F
46541,33,M
46544,27,M
41366,30,F
45755,20,M
46274,21,F
46560,46,M
46566,21,M
44553,44,M
46621,26,M
3457,40,F
46643,36,M
46574,24,M
46340,40,M
46657,47,F
46654,53,M
46627,43,M
46522,29,M
45607,26,M
46662,29,F
46613,30,M
45100,36,M
46142,32,F
46552,25,F
45631,39,M
46555,39,F
46533,23,M
47011,30,M
47036,21,F
47041,21,F
46616,57,M
47047,30,M
47055,16,F
47063,25,M
46517,32,M
47071,38,F
46704,37,M
46646,24,F
46475,37,M
47077,30,F
47074,31,M
47110,26,M
47000,34,F
47127,19,M
47030,26,F
47060,31,M
47146,47,M
46676,30,M
47162,26,F
47201,40,M
46503,33,M
47132,32,M
47220,25,M
47176,56,M
47105,25,F
45736,21,F
45752,21,F
15053,25,F
47242,35,M
47245,43,M
47237,51,M
47264,27,M
47267,22,M
47275,36,M
47272,37,M
47300,28,M
45546,27,M
47317,32,F
47253,33,F
47140,36,M
47333,35,M
47250,55,M
47341,33,M
46772,34,M
47306,32,M
47157,44,M
47336,25,M
47234,26,F
46156,48,F
47226,41,M
47374,32,M
46054,22,F
46051,22,M
12221,29,M
47377,42,M
46214,46,M
47462,33,M
47465,49,M
47470,23,M
47121,34,M
46547,61,M
46571,33,M
5621,37,M
46070,27,F
47231,23,F
47322,44,M
47520,33,M
26535,27,F
47507,21,M
47523,28,M
47303,47,M
47515,25,F
47124,33,M
10107,37,M
10126,36,M
47572,32,M
47526,32,M
47564,28,F
47567,31,F
47553,51,F
47614,50,M
47600,45,M
47330,31,M
42717,27,F
47473,27,M
47113,20,F
47630,33,M
47314,31,F
47625,33,M
47644,25,M
47212,29,F
47647,20,M
47671,27,F
47504,35,F
47325,34,M
45403,34,F
47705,27,M
47660,37,M
2745,21,F
6446,60,M
47702,26,M
47677,24,M
47603,41,M
50103,34,M
50100,27,F
50136,31,M
50160,28,F
47154,24,F
50163,30,M
47512,30,M
50152,26,M
50174,27,M
36446,38,M
50147,27,M
47713,48,M
50141,24,M
50202,28,M
50133,30,F
46401,23,F
50257,34,M
50304,26,F
50205,29,F
50210,28,M
50265,27,M
50364,30,M
50367,26,M
50270,42,M
50171,47,M
50411,30,M
50323,24,M
46131,29,M
47652,40,M
50155,21,M
50406,29,M
50114,39,M
50422,18,F
50474,26,M
50460,25,M
50372,42,M
37100,36,M
50326,50,M
50331,46,M
50425,26,F
44776,36,M
50477,28,F
50532,29,M
50527,41,M
50177,48,M
50516,28,M
46252,23,F
50471,18,F
50513,55,M
50521,28,M
50524,24,M
44762,24,M
50645,36,M
50441,41,M
50557,22,M
50546,40,M
50653,38,F
50375,34,F
47204,29,F
47207,25,F
47371,32,F
50672,39,M
50675,30,M
46415,54,M
50667,25,M
46230,44,F
31342,23,F
50722,23,M
50711,32,M
50714,26,M
50276,27,F
50642,34,F
50334,27,M
50221,26,M
25724,29,M
50752,48,M
50301,42,M
50760,29,M
50766,24,F
50744,26,F
50777,35,F
50771,34,M
51024,21,M
50733,21,M
51035,48,M
50554,23,M
51032,25,M
51051,43,M
51104,25,M
50414,34,M
14014,37,M
47545,52,M
51076,25,M
51054,35,M
47421,59,F
51101,32,M
51230,28,F
51217,31,M
50315,25,M
51236,25,M
50741,20,F
50650,28,M
50664,25,F
51255,38,M
51203,28,M
50703,21,F
50417,44,M
51156,18,F
50736,26,M
51310,44,M
51214,26,M
51316,25,F
51010,31,M
51332,35,M
51335,24,M
51321,25,M
51274,27,M
51376,18,F
14366,28,M
51271,31,M
51412,29,M
46525,30,M
51407,41,M
51340,27,M
51005,23,M
51450,32,M
51437,37,M
51525,24,F
51522,24,M
51453,20,F
16673,43,M
51544,25,F
51434,21,M
35343,28,F
50436,20,M
51346,29,M
51566,25,F
51420,28,M
47622,24,F
51043,40,M
51602,27,M
11215,53,M
51613,29,M
51442,29,F
51643,22,M
51651,34,M
51676,33,M
10673,30,M
51635,33,F
51712,28,M
51707,24,M
51670,27,M
51726,37,M
51277,28,M
51662,29,M
42012,32,F
51560,32,F
51742,31,M
51723,37,M
51013,29,M
51536,34,M
51737,31,M
51673,33,F
51552,23,F
51772,33,M
52000,31,M
51610,25,M
51745,24,M
51701,38,M
52033,28,M
52041,20,F
50612,32,M
51750,29,F
50535,37,F
52110,30,M
51704,22,F
52132,27,M
52135,25,M
51354,40,M
44757,58,F
52151,36,M
52036,24,F
52212,21,M
52220,23,M
52215,42,M
52006,20,F
51775,27,F
52165,28,F
52242,47,F
52264,46,M
50763,38,M
52267,30,M
52275,38,M
52272,30,M
52253,36,M
52176,28,M
51373,53,M
52311,39,M
52314,32,F
52333,25,M
52336,39,M
52245,22,M
52223,26,F
51715,56,M
47606,50,M
52154,23,M
52344,27,M
52352,22,F
52347,26,M
51621,28,M
52366,24,M
52405,17,F
52402,17,M
52377,41,F
52371,43,F
46610,32,F
46563,18,M
43662,28,M
47666,30,M
52647,46,M
43530,30,F
52201,21,F
52636,26,F
52633,26,M
52363,43,M
51260,29,F
52660,29,M
52674,28,F
52677,33,M
51415,41,M
52757,19,M
52754,19,F
1350,47,M
52751,24,M
52306,42,M
52713,33,M
52204,37,M
52534,29,M
